,Participant,Day,Mood,Valence,Arousal,Activity,Screen,Calls,SMS,Entertainment,Finance,Communication,Games,Office,Social,Travel,Utilities,Weather
939,14.0,32.0,7.0,1.0,0.2,0.18913979786829996,4252.756000757218,3.0,3.0,778.512,0.0,1812.734,0.0,0.0,399.05600000000004,15.843,0.0,0.0
940,14.0,33.0,7.25,1.25,0.25,0.03688805922779405,3759.11199951172,0.0,1.0,1823.6650000000002,0.0,670.5129999999999,0.0,0.0,538.17,0.0,0.0,0.0
941,14.0,34.0,7.0,1.0,1.0,0.04899951284861772,8653.171000480648,0.0,0.0,1164.872,0.0,935.613,0.0,0.0,1230.7939999999999,0.0,0.0,0.0
942,14.0,35.0,7.0,1.0,0.4,0.02606539516633098,10594.293999433521,3.0,1.0,2372.613,0.0,3043.116,0.0,905.018,1393.574,282.706,16.049,0.0
943,14.0,36.0,7.0,1.0,0.25,0.10923143184508001,6714.672999620438,0.0,0.0,4358.968999999999,0.0,1714.0139999999997,0.0,378.202,813.354,265.778,4.0310000000000015,0.0
944,14.0,37.0,6.75,1.0,1.0,0.10077388350248444,8127.94899988175,0.0,0.0,2517.9660000000003,0.0,3379.993,0.0,51.252,1933.5,172.989,0.0,0.0
945,14.0,38.0,7.2,1.0,0.4,0.20737365024236556,3660.483000040056,0.0,0.0,952.045,0.0,495.892,0.0,0.0,1437.1950000000004,141.109,57.44100000000001,0.0
946,14.0,39.0,7.2,1.0,0.4,0.1659532018869328,4691.583999395373,0.0,0.0,1688.0899999999997,0.0,1120.9270000000001,0.0,0.0,1097.988,0.0,0.0,0.0
947,14.0,40.0,7.2,1.0,-0.2,0.07566401895233581,7935.848999738693,0.0,0.0,3120.5530000000003,0.0,1391.3229999999999,0.0,0.0,2574.059,206.014,20.159,0.0
948,14.0,41.0,7.0,1.0,0.8,0.0851143385464617,1618.4909994602206,1.0,0.0,0.0,0.0,379.32599999999996,0.0,148.85,319.57000000000005,271.426,0.0,0.0
949,14.0,42.0,7.0,1.0,0.4,0.10223628470884812,8146.620999574655,0.0,1.0,1837.4569999999999,0.0,6544.821000000002,0.0,13.126000000000001,1506.4940000000001,82.572,0.0,0.0
950,14.0,43.0,7.2,1.0,0.8,0.11137417839840907,6143.1280026435825,2.0,1.0,762.9350000000001,0.0,3554.0939999999996,0.0,55.257000000000005,1023.3910000000001,196.313,28.097,0.0
951,14.0,44.0,7.0,1.0,0.4,0.11615087487091101,4463.335999727246,0.0,2.0,1243.039,0.0,1653.319,0.0,0.0,1491.9759999999999,0.0,4.649,0.0
952,14.0,45.0,7.0,1.0,1.0,0.18855451998494857,3577.131999731066,1.0,0.0,2022.897,0.0,1356.6860000000001,0.0,0.0,53.717,0.0,5.019,0.0
953,14.0,46.0,7.0,1.0,1.0,0.1672393349761813,1341.7960014343253,0.0,0.0,0.0,0.0,979.8260000000001,0.0,0.0,265.539,0.0,0.0,0.0
954,14.0,47.0,7.2,1.0,0.4,0.12116526023672414,9982.987000226967,0.0,0.0,2299.9420000000005,0.0,3841.098,0.0,256.297,2371.3119999999994,783.4639999999998,0.0,0.0
955,14.0,48.0,7.4,1.0,0.4,0.08819639532228142,2261.7730002403264,1.0,0.0,350.995,0.0,3363.066,0.0,0.0,389.949,19.146,3.01,0.0
956,14.0,49.0,6.6,1.0,0.6,0.05062149859943974,8438.16700053215,0.0,2.0,2027.8760000000002,0.0,4934.476999999999,0.0,0.0,1561.552,72.052,0.0,0.0
957,14.0,50.0,7.25,1.0,1.0,0.07183591337438762,9992.209000825886,1.0,0.0,2265.855,0.0,3622.0319999999992,0.0,31.128,1197.938,467.85299999999995,0.0,0.0
958,14.0,51.0,7.2,1.0,1.0,0.10981776234215575,8335.326000928882,1.0,0.0,1305.8540000000003,0.0,2041.4890000000003,2562.907,0.0,2004.7680000000003,289.234,0.0,0.0
959,14.0,52.0,7.2,1.0,0.4,0.20366097979108125,3992.0679993629456,4.0,1.0,1495.1719999999998,0.0,4366.469999999999,0.0,352.317,333.25600000000003,1115.5240000000001,8.035,0.0
960,14.0,53.0,8.0,1.0,1.0,0.1868376213455872,1809.505997896195,0.0,1.0,0.0,0.0,2689.6099999999997,0.0,0.0,124.62100000000001,0.0,0.0,0.0
961,14.0,54.0,7.2,1.0,1.0,0.10881482413902195,4989.777999639509,0.0,2.0,864.042,0.0,3288.912,0.0,0.0,2141.022,27.316,0.0,0.0
962,14.0,55.0,6.75,0.3333333333333333,0.75,0.09738745436440811,5219.577999353407,0.0,0.0,1345.7839999999999,0.0,2307.996,0.0,259.152,769.875,825.5820000000001,3.079,0.0
963,14.0,56.0,7.0,1.0,0.8,0.11043061827109142,5399.9129984378815,0.0,0.0,1608.309,0.0,2078.1110000000003,0.0,0.0,1062.885,1709.094,0.0,0.0
964,14.0,57.0,7.0,1.0,1.0,0.12463316853668993,3284.8539996147174,0.0,0.0,109.149,60.552,3288.8540000000003,0.0,0.0,759.032,391.944,34.883,0.0
965,14.0,58.0,8.0,1.0,1.0,0.08234652506199254,6613.078999757765,0.0,1.0,13.036,0.0,920.8410000000001,5364.334000000002,0.0,78.019,0.0,15.057,0.0
966,14.0,59.0,7.0,1.0,1.0,0.25846488933166406,2847.155001163481,1.0,0.0,0.0,0.0,1199.8250000000003,0.0,0.0,714.7330000000001,917.3050000000001,0.0,0.0
967,14.0,60.0,7.25,1.0,-1.0,0.33633858128281563,3205.657999992369,7.0,3.0,161.651,0.0,1066.2289999999998,0.0,0.0,1463.1749999999997,10548.116,9.029,0.0
968,14.0,62.0,7.5,1.0,1.0,0.12082519677085117,2093.7509994506836,0.0,0.0,20.078,0.0,921.7899999999997,0.0,0.0,767.06,228.55899999999997,47.956,0.0
969,14.0,16.0,,,,0.042302883778457055,1630.7279996871948,0.0,0.0,249.904,0.0,456.231,0.0,0.0,937.5369999999999,0.0,0.0,0.0
970,14.0,61.0,,,,0.014882726356802154,6085.9230008125305,0.0,0.0,0.0,0.0,1980.6179999999995,0.0,0.0,188.85300000000004,0.0,0.0,0.0
971,14.0,-14.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,14.0,-12.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,14.0,-11.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,14.0,-10.0,,,,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,14.0,-9.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,14.0,-6.0,,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,14.0,-4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,14.0,12.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,14.0,14.0,,,,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,14.0,15.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,14.0,-15.0,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,14.0,-8.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,14.0,-7.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,14.0,-3.0,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,14.0,-2.0,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,14.0,11.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,14.0,13.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,15.0,0.0,4.666666666666667,0.6666666666666666,0.6666666666666666,0.10965501792114701,6933.05800008774,3.0,0.0,0.0,0.0,4906.089,0.0,0.0,5.037,0.0,0.0,0.0
989,15.0,1.0,6.6,0.4,-1.4,0.086579268612413,4756.049000501638,7.0,0.0,0.0,0.0,1842.908,0.0,0.0,71.613,0.0,0.0,0.0
990,15.0,2.0,7.0,0.8,-0.8,0.029460438699569158,996.3209986686707,4.0,0.0,0.0,0.0,252.16899999999998,0.0,0.0,67.619,0.0,0.0,0.0
991,15.0,3.0,6.0,0.4,-0.4,0.1138894460613641,2143.29900097847,5.0,0.0,26.125,0.0,3434.444,0.0,0.0,0.0,0.0,0.0,0.0
992,15.0,4.0,5.5,0.25,-1.25,0.11325160672351993,4789.015998840334,12.0,0.0,0.0,0.0,3930.7369999999996,0.0,0.0,0.0,0.0,0.0,0.0
993,15.0,5.0,6.0,0.4,-0.6,0.10891482612696546,4413.397999525071,6.0,0.0,0.0,0.0,3308.547,0.0,0.0,139.74599999999998,0.0,0.0,0.0
994,15.0,6.0,6.6,0.6,0.0,0.13220460848007365,3595.464998483658,7.0,1.0,242.518,0.0,2165.117,0.0,0.0,190.39899999999997,0.0,0.0,0.0
995,15.0,7.0,6.6,1.2,-0.6,0.14887226502146786,2731.158999204635,8.0,1.0,562.8489999999999,0.0,1221.546,0.0,0.0,26.28,0.0,0.0,0.0
996,15.0,8.0,7.4,1.2,0.2,0.13795426002920017,1752.946999788284,10.0,2.0,85.27600000000001,0.0,962.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0
997,15.0,9.0,7.0,0.8,-0.4,0.06452367036820571,1024.7169997692106,5.0,0.0,0.0,0.0,690.4359999999999,0.0,0.0,0.0,0.0,0.0,0.0
998,15.0,10.0,7.2,1.0,-0.4,0.13012099954924497,6191.571999549862,6.0,1.0,0.0,0.0,5208.941000000001,0.0,0.0,0.0,238.21699999999998,0.0,0.0
999,15.0,11.0,6.4,0.2,0.0,0.13346682929400022,3570.4710009098053,1.0,0.0,0.0,0.0,4749.214999999999,0.0,0.0,0.0,0.0,0.0,0.0
1000,15.0,12.0,7.6,1.0,-0.2,0.07716355485107418,1855.275000333786,3.0,0.0,0.0,0.0,1181.8370000000002,0.0,0.0,47.717,0.0,0.0,0.0
1001,15.0,13.0,6.6,0.6,0.0,0.07307714752567696,3131.0230004787436,2.0,0.0,0.0,0.0,2433.116,0.0,0.0,0.0,0.0,0.0,0.0
1002,15.0,14.0,7.0,0.4,-0.2,0.15702115397103714,3949.334000825882,11.0,0.0,0.0,0.0,2113.6769999999997,0.0,0.0,219.406,0.0,0.0,0.0
1003,15.0,15.0,8.0,1.2,-0.6,0.135955766000049,2214.1240007877354,11.0,0.0,0.0,0.0,1089.559,360.98199999999997,0.0,53.37,0.0,0.0,0.0
1004,15.0,16.0,7.25,1.0,-1.25,0.09422410643417789,2472.241999864578,8.0,1.0,0.0,0.0,1658.2150000000004,0.0,0.0,0.0,0.0,0.0,0.0
1005,15.0,17.0,6.6,0.6,-1.0,0.18343492913073647,3835.042002439499,11.0,0.0,0.0,0.0,2995.572,0.0,0.0,214.58,0.0,0.0,0.0
1006,15.0,18.0,6.8,1.0,-0.4,0.08906279785658476,2903.4530005455,8.0,2.0,0.0,0.0,1925.0710000000004,0.0,0.0,0.0,0.0,53.342,0.0
1007,15.0,19.0,7.2,0.8,-0.4,0.11756512889589066,3051.982001543045,8.0,1.0,0.0,0.0,2467.106,0.0,0.0,0.0,0.0,0.0,0.0
1008,15.0,20.0,6.75,0.75,-0.5,0.07280121100164204,1047.3950006961823,4.0,0.0,0.0,0.0,431.11400000000003,0.0,0.0,67.61399999999999,0.0,0.0,0.0
1009,15.0,21.0,6.8,1.0,-0.6,0.1110938994618982,2774.8020012378693,6.0,0.0,0.0,0.0,1665.2379999999998,0.0,0.0,61.461999999999996,0.0,0.0,0.0
1010,15.0,22.0,7.2,0.8,0.2,0.06605497341205051,1843.5919997692122,6.0,0.0,0.0,0.0,978.22,0.0,0.0,389.025,0.0,0.0,0.0
1011,15.0,23.0,7.2,1.0,-0.6,0.11367449436267445,1506.4069986343386,6.0,0.0,0.0,0.0,879.5149999999999,0.0,0.0,226.876,0.0,0.0,0.0
1012,15.0,24.0,7.0,0.8,0.4,0.14592902118511944,5001.964999198914,15.0,0.0,0.0,0.0,3767.26,0.0,0.0,208.525,0.0,0.0,0.0
1013,15.0,25.0,6.4,1.0,-1.0,0.130765639589169,4282.645000696184,4.0,0.0,0.0,0.0,3403.3519999999994,0.0,0.0,19.202,0.0,0.0,0.0
1014,15.0,26.0,6.8,1.0,-0.6,0.07721354166666666,1871.9100003242488,4.0,1.0,0.0,0.0,7165.154,0.0,0.0,354.7289999999999,0.0,0.0,0.0
1015,15.0,27.0,6.8,1.0,-0.8,0.10146767040149389,4765.971998453144,1.0,0.0,0.0,0.0,5377.631,0.0,0.0,97.947,0.0,0.0,0.0
1016,15.0,28.0,6.8,1.0,-1.0,0.06493055555555557,3308.503000020981,3.0,1.0,0.0,0.0,3381.738,229.132,0.0,0.0,0.0,0.0,0.0
1017,15.0,29.0,6.8,0.8,-0.4,0.11031735913804185,1113.8729996681213,6.0,0.0,0.0,0.0,762.9700000000001,0.0,0.0,323.904,0.0,0.0,0.0
1018,15.0,30.0,7.6,1.2,0.2,0.10195700631156768,1732.9319996833806,4.0,0.0,0.0,0.0,697.55,0.0,0.0,76.214,0.0,0.0,0.0
1019,15.0,31.0,6.4,1.0,-0.2,0.13346984280942722,1736.3480000495904,6.0,0.0,0.0,0.0,1139.57,0.0,0.0,30073.421000000006,0.0,0.0,0.0
1020,15.0,32.0,6.8,1.2,0.6,0.13701083958092172,4882.6779997348785,7.0,0.0,0.0,0.0,4304.149,0.0,0.0,25.469,0.0,0.0,0.0
1021,15.0,33.0,6.0,1.0,-1.0,0.11064682679520281,3101.1779999732976,4.0,1.0,0.0,0.0,3800.127,0.0,0.0,193.167,0.0,0.0,0.0
1022,15.0,34.0,6.6,0.8,-0.6,0.10560238499744339,2965.6020007133475,5.0,0.0,0.0,0.0,2393.101,0.0,0.0,0.0,0.0,0.0,0.0
1023,15.0,35.0,7.25,0.75,-0.75,0.07677511149518858,2672.424998760224,6.0,0.0,546.49,0.0,2386.6830000000004,0.0,0.0,258.757,0.0,3.653,0.0
1024,15.0,36.0,7.75,1.5,1.0,0.24910271579896323,1374.8749997615814,6.0,1.0,0.0,0.0,457.988,0.0,0.0,0.0,0.0,0.0,0.0
1025,15.0,37.0,6.333333333333333,0.8333333333333334,-1.5,0.04486664230909753,3028.6259999275208,4.0,0.0,0.0,0.0,2522.391,0.0,0.0,396.19,259.45799999999997,0.0,0.0
1026,15.0,38.0,6.4,0.6,0.0,0.10377999025697233,2972.204998731613,4.0,0.0,0.0,0.0,4132.418000000001,0.0,0.0,599.376,62.108000000000004,0.0,0.0
1027,15.0,39.0,7.2,0.6,0.4,0.025682432490360552,2259.049998521805,6.0,0.0,0.0,0.0,1719.707,0.0,0.0,173.306,0.0,0.0,0.0
1028,15.0,40.0,7.0,0.8,0.4,0.044546701073029715,3133.3029992580414,12.0,0.0,5.125,0.0,1851.818,0.0,0.0,370.99,0.0,0.0,0.0
1029,15.0,41.0,6.8,0.8,-0.2,0.12626491862973477,3142.9849994182605,2.0,0.0,0.0,0.0,2211.815,0.0,0.0,334.99800000000005,0.0,0.0,0.0
1030,15.0,42.0,7.8,1.2,0.4,0.19230524793625595,1432.8610005378728,9.0,0.0,0.0,0.0,975.3969999999999,0.0,0.0,0.0,0.0,0.0,0.0
1031,15.0,43.0,7.4,1.0,0.4,0.19011876257542557,3198.1800010204324,13.0,2.0,0.0,0.0,2356.5460000000003,0.0,0.0,9.076,0.0,0.0,0.0
1032,15.0,44.0,6.6,0.8,-0.4,0.06944999498758414,2679.487000226974,0.0,0.0,0.0,0.0,3483.9769999999994,0.0,0.0,478.49100000000004,0.0,0.0,0.0
1033,15.0,45.0,7.0,1.0,0.25,0.0,6.10800004005432,0.0,0.0,0.0,0.0,6.098,0.0,0.0,0.0,0.0,0.0,0.0
1034,15.0,-32.0,,,,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,15.0,-31.0,,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,15.0,-30.0,,,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,15.0,-29.0,,,,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,15.0,-28.0,,,,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,15.0,-27.0,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,15.0,-26.0,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,15.0,-22.0,,,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,15.0,-18.0,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,15.0,-17.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,15.0,-16.0,,,,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,15.0,-15.0,,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,15.0,-14.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,15.0,-13.0,,,,,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,15.0,-12.0,,,,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,15.0,-11.0,,,,,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,15.0,-10.0,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,15.0,-9.0,,,,,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,15.0,-8.0,,,,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,15.0,-7.0,,,,,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,15.0,-6.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,15.0,-5.0,,,,,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,15.0,-4.0,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,15.0,-3.0,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,15.0,-2.0,,,,,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,15.0,-1.0,,,,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,15.0,-19.0,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,16.0,0.0,7.0,1.0,-1.0,,369.4009997844696,0.0,0.0,43.303,0.0,6.086,63.294,0.0,47.557,0.0,0.0,0.0
1062,16.0,1.0,7.0,0.25,0.25,,30.0939998626709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,16.0,2.0,7.5,0.5,1.0,0.007716049382716043,1565.3150002956395,0.0,0.0,0.0,0.0,402.935,0.0,0.0,3.013,0.0,0.0,0.0
1064,16.0,3.0,7.6,0.8,0.8,0.043209876543209874,691.3710000514974,0.0,1.0,48.255,0.0,657.611,0.0,0.0,0.0,0.0,0.0,0.0
1065,16.0,4.0,6.8,0.4,-0.2,0.03333333333333333,2392.9479994773897,0.0,1.0,162.989,0.0,766.497,445.804,0.0,228.28199999999998,0.0,0.0,0.0
1066,16.0,5.0,6.0,-0.5,-0.75,0.0789351851851852,2657.941000223161,0.0,0.0,261.954,0.0,242.46599999999998,347.38599999999997,0.0,523.087,0.0,88.62899999999999,0.0
1067,16.0,6.0,6.8,0.4,0.4,0.025762156714537646,748.3169999122622,0.0,0.0,370.68100000000004,0.0,80.782,0.0,0.0,347.365,0.0,0.0,0.0
1068,16.0,7.0,7.0,0.75,0.25,0.05700000000000001,1263.7210004329688,0.0,0.0,44.37200000000001,0.0,115.05399999999999,624.721,0.0,250.67600000000004,0.0,0.0,0.0
1069,16.0,8.0,6.25,0.0,0.5,0.02380952380952381,460.5519998073581,0.0,0.0,0.0,0.0,133.34900000000002,0.0,0.0,0.0,0.0,0.0,0.0
1070,16.0,9.0,7.4,1.0,1.0,0.13813915857605177,760.8439998626707,4.0,0.0,0.0,0.0,21.130000000000003,494.903,0.0,0.0,0.0,0.0,0.0
1071,16.0,10.0,7.5,1.0,1.0,0.3802083333333333,834.6750004291537,0.0,2.0,0.0,0.0,444.131,0.0,0.0,327.4620000000001,0.0,0.0,0.0
1072,16.0,11.0,7.0,0.8,0.8,0.0125,20.71399974822997,1.0,3.0,0.0,0.0,20.709,0.0,0.0,0.0,0.0,0.0,0.0
1073,16.0,12.0,6.25,0.0,0.0,0.0,29.631999969482397,0.0,4.0,0.0,0.0,0.0,953.245,0.0,0.0,0.0,0.0,0.0
1074,16.0,13.0,6.5,0.25,0.0,0.06712962962962966,2276.728000640871,0.0,0.0,148.78199999999998,0.0,715.668,0.0,0.0,789.297,93.43400000000001,0.0,0.0
1075,16.0,14.0,6.666666666666667,0.3333333333333333,0.3333333333333333,0.055022974101921494,54.6529998779297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,16.0,15.0,7.0,0.5,0.75,0.01574074074074075,2065.8469989299774,0.0,0.0,0.0,75.399,761.82,546.803,0.0,364.033,0.0,0.0,0.0
1077,16.0,16.0,7.0,0.8,0.4,0.09056023599628252,807.5760002136229,2.0,0.0,27.475000000000005,0.0,94.52100000000002,422.587,0.0,0.0,0.0,0.0,0.0
1078,16.0,17.0,7.0,0.8,0.6,0.06022714082246478,3924.269999504089,3.0,1.0,14.083,0.0,852.7769999999999,418.192,0.0,437.39,0.0,0.0,0.0
1079,16.0,18.0,6.8,1.0,0.6,0.029011707988980725,290.2020001411439,0.0,1.0,77.365,0.0,882.9119999999999,530.69,0.0,574.76,0.0,0.0,0.0
1080,16.0,19.0,7.25,0.75,0.5,0.003367003367003367,601.9649999141694,0.0,2.0,0.0,0.0,0.0,531.717,0.0,4.024,0.0,0.0,0.0
1081,16.0,20.0,7.75,1.0,0.25,0.069361289395536,1532.6959998607635,0.0,4.0,248.851,0.0,263.23,0.0,0.0,1007.6129999999999,0.0,0.0,0.0
1082,16.0,21.0,7.0,0.5,0.5,0.021836419753086422,1213.406999826432,0.0,1.0,123.988,0.0,661.8989999999999,0.0,0.0,330.513,0.0,0.0,0.0
1083,16.0,22.0,7.5,0.75,0.5,0.05509259259259256,169.18499994277954,2.0,0.0,0.0,0.0,72.345,0.0,0.0,0.0,0.0,0.0,0.0
1084,16.0,23.0,6.8,0.6,0.0,0.04598055910316446,3952.1050000190753,6.0,1.0,0.0,49.692,2408.115,404.3760000000001,0.0,105.212,0.0,0.0,0.0
1085,16.0,24.0,6.8,0.6,0.0,0.0,5.01699995994568,0.0,0.0,0.0,0.0,0.0,569.675,0.0,0.0,0.0,0.0,0.0
1086,16.0,25.0,6.8,0.2,0.0,0.005,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,16.0,26.0,6.8,0.6,0.0,0.10694444444444447,699.731999874115,0.0,0.0,24.137,0.0,421.382,0.0,0.0,135.541,0.0,0.0,0.0
1088,16.0,27.0,7.2,0.6,0.4,0.004629629629629634,11.298000097274778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,16.0,28.0,6.4,0.4,-0.4,0.01458001063264221,1704.4969999790194,0.0,1.0,65.554,0.0,476.179,496.895,0.0,319.817,0.0,0.0,0.0
1090,16.0,29.0,6.75,0.5,0.0,0.006430041152263367,93.54699969291683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.633,0.0,0.0,0.0
1091,16.0,30.0,7.5,1.0,0.0,0.0362707535121329,2848.953001022339,0.0,0.0,0.0,0.0,2344.307,196.45,0.0,35.379,0.0,0.0,0.0
1092,16.0,31.0,7.6,0.6,-0.4,0.17375000000000002,758.6270000934599,1.0,0.0,0.0,0.0,282.616,0.0,0.0,13.353000000000002,0.0,0.0,0.0
1093,16.0,32.0,7.4,0.8,0.2,0.06042250233426703,719.6380009651184,0.0,1.0,14.783,0.0,341.427,0.0,0.0,1074.2610000000002,0.0,0.0,0.0
1094,16.0,33.0,6.4,0.0,0.0,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,16.0,34.0,7.0,0.3333333333333333,-0.3333333333333333,0.054166666666666724,317.956999540329,0.0,1.0,12.065,0.0,202.358,0.0,0.0,83.15,0.0,0.0,0.0
1096,16.0,35.0,7.0,0.4,-0.2,0.03690196078431372,1478.5470013618472,1.0,0.0,16.070999999999998,0.0,484.745,0.0,0.0,82.875,0.0,0.0,0.0
1097,16.0,36.0,7.0,0.25,0.5,0.04379330553481038,707.317000389099,2.0,0.0,21.807,0.0,488.702,0.0,0.0,60.26300000000001,0.0,0.0,0.0
1098,16.0,37.0,7.0,0.75,0.5,0.046111111111111096,1290.6129994392386,0.0,1.0,122.576,0.0,594.009,0.0,0.0,460.11299999999994,0.0,0.0,0.0
1099,16.0,38.0,6.8,0.0,0.0,0.017892857142857144,1501.0290005207066,0.0,0.0,0.0,0.0,337.639,0.0,0.0,932.73,0.0,0.0,0.0
1100,16.0,39.0,6.8,0.2,0.0,0.05668667466986795,2972.6559991836543,0.0,0.0,200.39500000000004,0.0,1130.8650000000005,561.0070000000001,0.0,399.017,0.0,0.0,0.0
1101,16.0,40.0,7.25,0.75,0.25,0.0034722222222222337,419.5039999485019,0.0,0.0,18.071,0.0,105.47700000000003,0.0,0.0,131.852,0.0,0.0,0.0
1102,16.0,41.0,7.0,0.6,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,16.0,42.0,7.0,0.4,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,16.0,43.0,7.2,0.2,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,16.0,44.0,6.75,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,16.0,45.0,7.333333333333333,0.6666666666666666,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,16.0,46.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,16.0,-31.0,,,,,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
